id,scrape_id,last_scraped,host_id,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,price,minimum_nights,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month,city,state,county,county_name,series_complete_pop_pct,series_complete_yes,completeness_pct,zip
28209367,20210423160936,2021-04-23,50317956,"Oakland, California, United States",Upper Laurel,37.78693,-122.19015,Entire house,Entire home/apt,7,172.0,4,0,0,0,0,2021-04-23,38,95.0,10.0,10.0,10.0,10.0,10.0,3,1.24,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
31016968,20210423160936,2021-04-23,8762245,"Oakland, California, United States",Grand Lake,37.81658,-122.24557,Entire house,Entire home/apt,2,210.0,3,0,0,0,0,2021-04-23,3,100.0,10.0,10.0,10.0,8.0,6.0,3,0.2,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
31057265,20210423160936,2021-04-23,7863516,"Oakland, California, United States",Mosswood,37.82519,-122.26738999999999,Entire guesthouse,Entire home/apt,2,67.0,2,0,0,0,49,2021-04-23,76,98.0,10.0,10.0,10.0,9.0,10.0,1,2.71,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
31894783,20210423160936,2021-04-23,17179551,"Oakland, California, United States",Glenview,37.80258,-122.22345,Entire guest suite,Entire home/apt,2,80.0,2,0,0,0,0,2021-04-23,10,98.0,9.0,10.0,10.0,10.0,9.0,1,0.37,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
31908504,20210423160936,2021-04-23,239209399,"Oakland, California, United States",Temescal,37.83041,-122.26265,Entire house,Entire home/apt,6,175.0,1,11,23,30,120,2021-04-23,43,97.0,9.0,10.0,10.0,10.0,10.0,1,1.66,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
32091820,20210423160936,2021-04-23,349996,"Oakland, California, United States",Longfellow,37.83363,-122.27046999999999,Entire guest suite,Entire home/apt,2,92.0,2,0,0,0,0,2021-04-23,2,100.0,9.0,10.0,10.0,10.0,10.0,1,0.48,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
32744436,20210423160936,2021-04-23,88498573,"Oakland, California, United States",Cleveland Heights,37.804970000000004,-122.24663999999999,Entire house,Entire home/apt,4,185.0,2,1,11,33,116,2021-04-23,40,100.0,10.0,10.0,10.0,10.0,10.0,1,1.57,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
32849807,20210423160936,2021-04-23,10830694,"Oakland, California, United States",Oak Center,37.80936,-122.28683999999998,Entire house,Entire home/apt,5,97.0,1,16,27,57,226,2021-04-23,136,92.0,9.0,10.0,10.0,9.0,9.0,2,5.42,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
34387144,20210423160936,2021-04-23,83803255,"Oakland, California, United States",Oak Center,37.80953,-122.2772,Entire guest suite,Entire home/apt,2,75.0,3,9,35,65,340,2021-04-23,59,97.0,10.0,10.0,10.0,10.0,10.0,2,2.58,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
34571735,20210423160936,2021-04-23,39966110,"Oakland, California, United States",Ralph Bunche,37.81416,-122.28177,Entire apartment,Entire home/apt,4,112.0,2,22,52,82,82,2021-04-23,38,97.0,10.0,10.0,10.0,9.0,10.0,1,1.68,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
35575488,20210423160936,2021-04-23,10830694,"Oakland, California, United States",Oak Center,37.809090000000005,-122.28511999999999,Entire house,Entire home/apt,3,93.0,1,17,40,70,241,2021-04-23,91,94.0,9.0,10.0,10.0,9.0,9.0,2,4.03,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
36428201,20210423160936,2021-04-23,2750863,"Oakland, California, United States",Fruitvale Station,37.77584,-122.22513000000001,Entire apartment,Entire home/apt,4,135.0,1,0,0,0,0,2021-04-23,20,98.0,10.0,10.0,10.0,9.0,9.0,3,0.93,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
36597495,20210423160936,2021-04-23,7900883,"Oakland, California, United States",Mosswood,37.82821,-122.26403,Entire apartment,Entire home/apt,2,110.0,2,24,54,84,84,2021-04-23,8,95.0,10.0,10.0,10.0,10.0,10.0,1,0.38,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
36677894,20210423160936,2021-04-23,275685442,"Oakland, California, United States",Rockridge,37.843779999999995,-122.24779,Entire apartment,Entire home/apt,6,291.0,2,0,0,0,0,2021-04-23,51,100.0,10.0,10.0,10.0,10.0,10.0,4,2.41,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
37599037,20210423160936,2021-04-23,1822777,"Oakland, California, United States",Oak Center,37.808,-122.29251000000001,Entire apartment,Entire home/apt,2,130.0,3,0,0,0,0,2021-04-23,19,99.0,10.0,10.0,10.0,10.0,10.0,1,1.63,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
37916038,20210423160936,2021-04-23,18338314,"Oakland, California, United States",Tuxedo,37.79852,-122.22811999999999,Entire house,Entire home/apt,6,180.0,1,0,0,0,0,2021-04-23,38,99.0,10.0,10.0,10.0,10.0,10.0,1,1.88,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
37951038,20210423160936,2021-04-23,5928036,"Oakland, California, United States",Grand Lake,37.81621,-122.25097,Entire house,Entire home/apt,6,185.0,2,7,27,44,125,2021-04-23,42,98.0,10.0,10.0,10.0,10.0,10.0,1,2.08,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
38191033,20210423160936,2021-04-23,35424833,"Oakland, California, United States",San Pablo Gateway,37.80592,-122.27429,Entire apartment,Entire home/apt,1,75.0,5,0,30,60,60,2021-04-23,9,98.0,10.0,10.0,10.0,10.0,9.0,4,0.47,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
38622492,20210423160936,2021-04-23,27897765,"Oakland, California, United States",Mosswood,37.82478,-122.26333999999999,Entire apartment,Entire home/apt,4,120.0,2,0,0,0,4,2021-04-23,7,97.0,9.0,10.0,10.0,10.0,10.0,1,0.37,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
39200367,20210423160936,2021-04-23,9819106,"Oakland, California, United States",Lakeshore,37.81323,-122.24071,Entire guest suite,Entire home/apt,3,100.0,2,0,10,38,113,2021-04-23,57,98.0,10.0,10.0,10.0,10.0,10.0,1,3.09,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
39782053,20210423160936,2021-04-23,76050077,"Oakland, California, United States",Old City-Produce And Waterfront,37.80068,-122.27497,Entire apartment,Entire home/apt,2,90.0,3,28,58,88,178,2021-04-23,13,92.0,10.0,9.0,9.0,8.0,9.0,7,0.73,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
39816680,20210423160936,2021-04-23,8093998,"Oakland, California, United States",Maxwell Park,37.78045,-122.18996000000001,Entire guest suite,Entire home/apt,3,115.0,2,0,0,0,0,2021-04-23,35,99.0,10.0,10.0,10.0,10.0,10.0,1,1.99,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
41025960,20210423160936,2021-04-23,108773416,"Oakland, California, United States",Dimond,37.79756,-122.20806,Entire house,Entire home/apt,2,79.0,2,0,0,0,0,2021-04-23,3,100.0,9.0,10.0,10.0,10.0,10.0,1,3.0,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
41026765,20210423160936,2021-04-23,18232287,"Oakland, California, United States",Paradise Park,37.84644,-122.28028,Entire apartment,Entire home/apt,3,95.0,2,0,0,0,0,2021-04-23,1,100.0,10.0,10.0,10.0,10.0,8.0,1,0.11,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
41718852,20210423160936,2021-04-23,7592606,"Oakland, California, United States",Clinton,37.797109999999996,-122.25058,Entire guest suite,Entire home/apt,2,73.0,3,14,37,67,342,2021-04-23,22,97.0,10.0,10.0,10.0,10.0,10.0,4,1.54,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
42004579,20210423160936,2021-04-23,68929857,"Oakland, California, United States",Oakland Ave-Harrison St,37.81715,-122.25525,Entire apartment,Entire home/apt,2,81.0,1,23,41,71,346,2021-04-23,34,91.0,9.0,10.0,10.0,9.0,9.0,1,2.31,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
44035320,20210423160936,2021-04-23,4332181,"Oakland, California, United States",San Pablo Gateway,37.810320000000004,-122.27122,Entire apartment,Entire home/apt,3,90.0,2,0,0,0,0,2021-04-23,2,100.0,10.0,10.0,10.0,9.0,10.0,1,0.23,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
45747788,20210423160936,2021-04-23,2773597,"Oakland, California, United States",Oak Center,37.80726,-122.28383000000001,Entire apartment,Entire home/apt,2,78.0,3,0,0,0,0,2021-04-23,6,100.0,10.0,10.0,10.0,10.0,10.0,1,0.95,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
46179627,20210423160936,2021-04-23,14860881,"Oakland, California, United States",Mosswood,37.826679999999996,-122.26368000000001,Entire house,Entire home/apt,7,166.0,1,0,0,12,278,2021-04-23,2,100.0,10.0,10.0,10.0,10.0,10.0,5,0.39,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
48942989,20210423160936,2021-04-23,193355795,"Oakland, California, United States",Chinatown,37.79932,-122.27236,Entire condominium,Entire home/apt,4,125.0,3,1,6,17,188,2021-04-23,1,100.0,10.0,10.0,10.0,10.0,10.0,3,1.0,OAKLAND,CA,06013,Contra Costa County,34.9,402908,96.8,94611
85974,20210423160936,2021-04-24,471600,"Oakland, California, United States",Shafter,37.84211,-122.25203,Entire guest suite,Entire home/apt,2,151.0,3,3,17,29,304,2021-04-24,229,97.0,10.0,10.0,10.0,10.0,9.0,1,1.89,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
151426,20210423160936,2021-04-24,729027,"Oakland, California, United States",Golf Links,37.757509999999996,-122.15191999999999,Entire house,Entire home/apt,8,230.0,4,0,0,8,38,2021-04-24,18,96.0,10.0,10.0,10.0,9.0,10.0,1,0.15,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
155368,20210423160936,2021-04-24,728977,"Oakland, California, United States",Upper Rockridge,37.844190000000005,-122.23405,Entire house,Entire home/apt,4,160.0,3,6,12,35,35,2021-04-24,271,99.0,10.0,10.0,10.0,10.0,10.0,1,2.27,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
169599,20210423160936,2021-04-24,808353,"Oakland, California, United States",Millsmont,37.77847,-122.17615,Entire guest suite,Entire home/apt,2,99.0,2,0,0,0,230,2021-04-24,193,93.0,10.0,10.0,10.0,9.0,9.0,1,1.64,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
248764,20210423160936,2021-04-24,1303404,"Oakland, California, United States",Glen Highlands,37.83833,-122.21808999999999,Entire guesthouse,Entire home/apt,2,101.0,2,16,35,63,153,2021-04-24,280,97.0,9.0,10.0,10.0,10.0,10.0,1,2.47,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
267025,20210423160936,2021-04-24,1400283,"Oakland, California, United States",Longfellow,37.83406,-122.26856000000001,Entire guesthouse,Entire home/apt,2,93.0,2,0,0,0,0,2021-04-24,31,90.0,10.0,10.0,10.0,8.0,9.0,2,0.36,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
341704,20210423160936,2021-04-24,1700817,"Oakland, California, United States",Temescal,37.83461,-122.25536000000001,Entire house,Entire home/apt,4,138.0,4,0,0,0,113,2021-04-24,28,95.0,9.0,10.0,10.0,9.0,10.0,1,0.26,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
348534,20210423160936,2021-04-24,1766074,"Oakland, California, United States",Forestland,37.8449,-122.20308999999999,Entire apartment,Entire home/apt,2,103.0,2,0,8,27,302,2021-04-24,92,93.0,9.0,10.0,10.0,10.0,9.0,1,0.87,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
352676,20210423160936,2021-04-24,1785828,"Oakland, California, United States",Bushrod,37.84194,-122.26528,Entire house,Entire home/apt,2,75.0,1,8,11,41,316,2021-04-24,146,98.0,10.0,10.0,10.0,10.0,10.0,1,1.36,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
470028,20210423160936,2021-04-24,1748565,"Oakland, California, United States",Upper Rockridge,37.85138,-122.23584,Entire villa,Entire home/apt,5,2500.0,4,30,60,90,365,2021-04-24,8,98.0,9.0,10.0,9.0,10.0,10.0,2,0.09,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
515183,20210423160936,2021-04-24,266136,"Oakland, California, United States",Shafter,37.842,-122.25806999999999,Entire condominium,Entire home/apt,5,245.0,4,0,0,0,124,2021-04-24,34,98.0,9.0,10.0,10.0,10.0,10.0,1,0.33,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
620731,20210423160936,2021-04-24,3075754,"Oakland, California, United States",Piedmont Avenue,37.82152,-122.25335,Entire house,Entire home/apt,7,399.0,4,19,37,67,157,2021-04-24,10,100.0,10.0,10.0,10.0,10.0,9.0,1,0.25,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
702642,20210423160936,2021-04-24,3606912,"Oakland, California, United States",Piedmont Avenue,37.82987,-122.25396,Entire house,Entire home/apt,4,204.0,3,0,7,14,67,2021-04-24,83,98.0,10.0,10.0,10.0,10.0,10.0,1,0.82,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
732547,20210423160936,2021-04-24,2766891,"Oakland, California, United States",Longfellow,37.83018,-122.27303,Entire house,Entire home/apt,2,84.0,1,0,1,7,47,2021-04-24,38,96.0,10.0,10.0,10.0,9.0,10.0,1,0.37,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
740018,20210423160936,2021-04-24,1357483,"Oakland, California, United States",Lakeshore,37.81662,-122.23995,Entire guest suite,Entire home/apt,2,75.0,3,4,4,10,285,2021-04-24,96,94.0,10.0,10.0,10.0,10.0,10.0,1,0.93,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
832622,20210423160936,2021-04-24,4344400,"Oakland, California, United States",Millsmont,37.77718,-122.17872,Entire house,Entire home/apt,4,155.0,3,17,47,77,352,2021-04-24,71,95.0,10.0,10.0,10.0,9.0,10.0,2,0.75,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
869648,20210423160936,2021-04-24,3814241,"Oakland, California, United States",Fairview Park,37.8439,-122.25837,Entire apartment,Entire home/apt,4,128.0,2,2,11,41,50,2021-04-24,306,96.0,10.0,10.0,10.0,10.0,10.0,1,3.1,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
1168405,20210423160936,2021-04-24,6398930,"Oakland, California, United States",Santa Fe,37.83872,-122.2752,Entire house,Entire home/apt,2,104.0,5,0,0,0,107,2021-04-24,52,95.0,9.0,10.0,10.0,9.0,9.0,2,0.54,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
1170492,20210423160936,2021-04-24,3514,"Oakland, California, United States",Laurel,37.7944,-122.2021,Entire guesthouse,Entire home/apt,3,90.0,3,26,56,86,126,2021-04-24,61,95.0,9.0,10.0,9.0,9.0,9.0,7,0.64,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
1189971,20210423160936,2021-04-24,5018883,"Oakland, California, United States",Redwood Heights,37.79345,-122.18118,Entire guest suite,Entire home/apt,4,135.0,4,0,0,22,22,2021-04-24,41,99.0,10.0,10.0,10.0,10.0,10.0,1,0.43,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
1255946,20210423160936,2021-04-24,6841310,"Oakland, California, United States",Skyline-Hillcrest Estates,37.8001,-122.16285,Entire cottage,Entire home/apt,6,375.0,2,0,0,1,173,2021-04-24,42,94.0,9.0,10.0,9.0,10.0,9.0,2,0.7,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
1412799,20210423160936,2021-04-24,7616345,"Oakland, California, United States",Oakmore,37.80834,-122.21193000000001,Entire house,Entire home/apt,6,195.0,3,0,0,0,113,2021-04-24,134,98.0,10.0,10.0,10.0,10.0,10.0,1,1.44,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
1451237,20210423160936,2021-04-24,3383432,"Oakland, California, United States",Crocker Highland,37.81292,-122.23473,Entire apartment,Entire home/apt,2,111.0,3,7,32,62,337,2021-04-24,67,94.0,10.0,10.0,10.0,10.0,10.0,1,0.72,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
1456375,20210423160936,2021-04-24,7810591,"Oakland, California, United States",Merriwood,37.84068,-122.21211000000001,Entire guest suite,Entire home/apt,5,90.0,1,4,14,33,305,2021-04-24,497,96.0,9.0,10.0,10.0,10.0,10.0,2,5.43,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
1575021,20210423160936,2021-04-24,8372244,"Oakland, California, United States",Grand Lake,37.81646,-122.25046999999999,Entire apartment,Entire home/apt,2,138.0,1,0,0,0,178,2021-04-24,221,96.0,10.0,10.0,10.0,10.0,10.0,1,2.44,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
1602637,20210423160936,2021-04-24,1698066,"Oakland, California, United States",Montclair,37.830290000000005,-122.22128000000001,Entire apartment,Entire home/apt,2,95.0,6,0,0,22,297,2021-04-24,24,98.0,10.0,10.0,10.0,10.0,10.0,1,0.4,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
1659839,20210423160936,2021-04-24,6722695,"Oakland, California, United States",Lakeshore,37.816179999999996,-122.23746000000001,Tiny house,Entire home/apt,2,120.0,4,20,46,70,345,2021-04-24,45,95.0,9.0,10.0,10.0,10.0,9.0,19,0.49,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
1790269,20210423160936,2021-04-24,9393507,"Oakland, California, United States",Skyline-Hillcrest Estates,37.785540000000005,-122.14858000000001,Entire guesthouse,Entire home/apt,1,90.0,5,1,1,24,114,2021-04-24,25,98.0,10.0,10.0,10.0,10.0,10.0,1,0.51,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
1914270,20210423160936,2021-04-24,609011,"Oakland, California, United States",Upper Laurel,37.79908,-122.19923999999999,Entire guesthouse,Entire home/apt,2,60.0,3,0,6,20,20,2021-04-24,471,98.0,10.0,10.0,10.0,10.0,10.0,1,5.33,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
1950361,20210423160936,2021-04-24,9878582,"Oakland, California, United States",Merriwood,37.83763,-122.2052,Entire house,Entire home/apt,6,275.0,5,0,0,23,161,2021-04-24,14,100.0,10.0,10.0,10.0,10.0,10.0,1,0.16,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
2074999,20210423160936,2021-04-24,201447,"Oakland, California, United States",Shafter,37.839659999999995,-122.25546000000001,Entire guesthouse,Entire home/apt,2,190.0,2,7,20,46,46,2021-04-24,297,99.0,10.0,10.0,10.0,10.0,10.0,2,3.36,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
2083904,20210423160936,2021-04-24,5804996,"Oakland, California, United States",Oakmore,37.80807,-122.21471000000001,Entire house,Entire home/apt,5,145.0,2,0,0,0,266,2021-04-24,12,98.0,10.0,10.0,10.0,10.0,9.0,1,0.19,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
2164009,20210423160936,2021-04-24,5341775,"Oakland, California, United States",McClymonds,37.82052,-122.2772,Entire loft,Entire home/apt,5,300.0,2,29,59,89,364,2021-04-24,111,96.0,10.0,10.0,10.0,9.0,10.0,1,1.28,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
2337634,20210423160936,2021-04-24,420440,"Oakland, California, United States",Fairview Park,37.84402,-122.25718,Entire guesthouse,Entire home/apt,2,125.0,2,0,22,52,327,2021-04-24,198,98.0,10.0,10.0,10.0,10.0,10.0,1,2.28,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
2501305,20210423160936,2021-04-24,5940634,"Oakland, California, United States",Glenview,37.811,-122.21906000000001,Entire guest suite,Entire home/apt,3,85.0,2,5,19,41,316,2021-04-24,294,98.0,10.0,10.0,10.0,10.0,10.0,1,3.41,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
2653223,20210423160936,2021-04-24,13581757,"Oakland, California, United States",Shafter,37.83574,-122.25457,Entire apartment,Entire home/apt,2,105.0,1,0,0,30,305,2021-04-24,45,96.0,9.0,10.0,10.0,10.0,10.0,1,0.56,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
2702280,20210423160936,2021-04-24,3975987,"Oakland, California, United States",Upper Dimond,37.80233,-122.21015,Entire guesthouse,Entire home/apt,3,110.0,2,23,43,56,327,2021-04-24,168,99.0,10.0,10.0,10.0,10.0,10.0,1,2.0,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
2803125,20210423160936,2021-04-24,1603767,"Oakland, California, United States",Forestland,37.837270000000004,-122.19214,Entire house,Entire home/apt,4,415.0,3,30,60,90,365,2021-04-24,3,100.0,10.0,10.0,10.0,10.0,9.0,1,0.04,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
3022039,20210423160936,2021-04-24,15400306,"Oakland, California, United States",Lakeshore,37.814609999999995,-122.23442,Entire house,Entire home/apt,6,420.0,4,7,14,39,274,2021-04-24,7,100.0,10.0,10.0,10.0,10.0,10.0,1,0.1,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
3022391,20210423160936,2021-04-24,7488007,"Oakland, California, United States",Adams Point,37.809870000000004,-122.25738999999999,Entire apartment,Entire home/apt,4,237.0,1,30,60,90,365,2021-04-24,20,94.0,9.0,10.0,10.0,10.0,9.0,3,0.24,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
3084744,20210423160936,2021-04-24,2771055,"Oakland, California, United States",Fairview Park,37.8488,-122.25746000000001,Entire house,Entire home/apt,8,181.0,1,3,3,3,217,2021-04-24,172,97.0,10.0,10.0,10.0,10.0,9.0,1,2.08,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
3102369,20210423160936,2021-04-24,683131,"Oakland, California, United States",Allendale,37.78901,-122.20026000000001,Entire apartment,Entire home/apt,4,55.0,1,0,22,30,110,2021-04-24,28,95.0,9.0,10.0,10.0,9.0,10.0,1,0.57,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
3183394,20210423160936,2021-04-24,3838431,"Oakland, California, United States",Upper Rockridge,37.84637,-122.24408999999999,Entire guest suite,Entire home/apt,1,85.0,5,1,1,21,296,2021-04-24,84,97.0,10.0,10.0,10.0,10.0,10.0,1,1.0,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
3301330,20210423160936,2021-04-24,14109519,"Oakland, California, United States",Glenview,37.807520000000004,-122.2209,Entire apartment,Entire home/apt,2,89.0,2,1,2,2,165,2021-04-24,32,99.0,10.0,10.0,10.0,10.0,10.0,1,0.39,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
3421704,20210423160936,2021-04-24,15637520,"Oakland, California, United States",Cleveland Heights,37.80424,-122.24938999999999,Entire cottage,Entire home/apt,2,99.0,2,6,11,32,76,2021-04-24,250,96.0,9.0,10.0,10.0,10.0,9.0,2,3.03,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
4041384,20210423160936,2021-04-24,647861,"Oakland, California, United States",Clawson,37.8261,-122.27873000000001,Entire house,Entire home/apt,4,120.0,3,0,0,0,114,2021-04-24,27,98.0,10.0,10.0,10.0,8.0,9.0,1,0.34,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
4074117,20210423160936,2021-04-24,4393870,"Oakland, California, United States",Piedmont Avenue,37.825540000000004,-122.25223000000001,Entire apartment,Entire home/apt,4,148.0,2,8,38,68,343,2021-04-24,37,92.0,9.0,9.0,10.0,10.0,9.0,1,0.58,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
4121908,20210423160936,2021-04-24,21379463,"Oakland, California, United States",Bushrod,37.84292,-122.26199,Entire guest suite,Entire home/apt,2,87.0,3,0,0,22,297,2021-04-24,65,98.0,10.0,10.0,10.0,9.0,10.0,1,0.83,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
4227645,20210423160936,2021-04-24,16921981,"Oakland, California, United States",Longfellow,37.834540000000004,-122.27058000000001,Entire guesthouse,Entire home/apt,2,90.0,2,0,0,0,252,2021-04-24,181,99.0,10.0,10.0,10.0,9.0,10.0,2,2.27,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
4296739,20210423160936,2021-04-24,22306175,"Oakland, California, United States",Rockridge,37.84362,-122.24871,Entire house,Entire home/apt,8,300.0,3,0,0,0,0,2021-04-24,5,100.0,10.0,10.0,10.0,10.0,10.0,1,0.07,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
4378325,20210423160936,2021-04-24,8620906,"Oakland, California, United States",Pill Hill,37.81957,-122.26868,Entire apartment,Entire home/apt,4,85.0,2,3,12,34,304,2021-04-24,363,95.0,9.0,10.0,10.0,9.0,9.0,1,4.65,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
4484842,20210423160936,2021-04-24,5707603,"Oakland, California, United States",Oakmore,37.815670000000004,-122.21088999999999,Entire apartment,Entire home/apt,4,120.0,1,7,20,20,20,2021-04-24,359,98.0,10.0,10.0,10.0,10.0,10.0,2,4.73,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
4581743,20210423160936,2021-04-24,23740614,"Oakland, California, United States",Crocker Highland,37.81338,-122.22835,Entire house,Entire home/apt,9,331.0,5,5,14,33,90,2021-04-24,5,92.0,10.0,10.0,9.0,10.0,9.0,1,0.12,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
5078831,20210423160936,2021-04-24,2871239,"Oakland, California, United States",Oakland Ave-Harrison St,37.81366,-122.26188,Entire loft,Entire home/apt,6,150.0,2,14,40,56,140,2021-04-24,421,97.0,10.0,10.0,10.0,10.0,10.0,2,5.54,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
5116060,20210423160936,2021-04-24,1455956,"Oakland, California, United States",Rockridge,37.8472,-122.24796,Entire guesthouse,Entire home/apt,2,149.0,2,0,12,26,301,2021-04-24,136,99.0,10.0,10.0,10.0,10.0,10.0,1,1.79,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
5174208,20210423160936,2021-04-24,9586503,"Oakland, California, United States",Crocker Highland,37.81566,-122.23038999999999,Entire guesthouse,Entire home/apt,3,92.0,2,7,13,27,91,2021-04-24,293,99.0,10.0,10.0,10.0,10.0,10.0,1,4.3,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
5229511,20210423160936,2021-04-24,27062164,"Oakland, California, United States",Cleveland Heights,37.80683,-122.24461000000001,Entire cottage,Entire home/apt,2,107.0,3,0,5,7,29,2021-04-24,68,100.0,10.0,10.0,10.0,10.0,10.0,1,2.36,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
5289145,20210423160936,2021-04-24,27389580,"Oakland, California, United States",Piedmont Avenue,37.82535,-122.25192,Entire townhouse,Entire home/apt,5,130.0,2,5,9,15,252,2021-04-24,92,97.0,9.0,10.0,10.0,10.0,9.0,1,1.23,OAKLAND,CA,06013,Contra Costa County,36.1,416950,96.8,94611
